Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1368335_at	Apoa1	Rn.10308 /// rn.10308	NM_012738	apolipoprotein A-I /// apolipoprotein A-I=chr8q23-q24	0.00497512437811	16439.50831	14415.2859	19943.19355	15219.16208	11349.52619	28863.01021	23271.217	26613.41469	29326.72602	23446.34059	9539.318786	11229.76393	13154.53253	8890.590632	14003.69437	8456.520487	15263.52775	10576.97304	14379.16779	14514.36374	1.6999658672	0.734397587741	0.816767063671
1367576_at	Gpx1	Rn.11323 /// rn.11323	S41066	glutathione peroxidase 1 /// glutathione peroxidase 1=---	0.00497512437811	15531.30268	14425.29698	17048.44871	12905.55343	15270.58404	10225.10764	11200.97074	11428.95352	12534.45606	13135.97658	15005.6067	17535.67446	18247.3023	13008.35704	19073.16482	19215.30306	19415.62259	18790.11492	17144.75859	17704.14719	0.778458917429	1.1022718569	1.22730102377
1367755_at	Cdo1	Rn.2589	NM_052809	cysteine dioxygenase 1, cytosolic=chr18q11	0.00497512437811	17171.53643	18184.09114	17502.94298	19512.10207	18369.08303	13007.35	14246.47344	15341.62593	13525.67469	10596.63196	15085.04197	16196.81035	16620.22923	16637.68168	16473.3137	15341.44048	13236.28059	14384.22079	12862.01646	13343.98831	0.735264885188	0.892806866733	0.762267278929
1368720_at	Tdo2	Rn.1029	NM_022403	tryptophan 2,3-dioxygenase=chr2q33	0.00497512437811	16091.04666	20339.1709	17469.96733	17954.98877	17150.73828	15668.32567	18472.87993	17792.53298	13984.55571	17358.434	13381.53002	10432.53558	8888.981629	13174.73671	14131.30802	15299.64428	10001.12539	17033.36521	15704.93651	16741.49773	0.935631425766	0.674214674633	0.840175303978
1378927_at	---	unknown313	BE329364	---=---	0.00497512437811	15249.21915	16849.02197	14925.81428	18200.34718	17582.87663	15945.68175	14371.13045	18881.14323	16637.69852	15077.45041	12120.62926	12304.83473	11118.55914	13839.81771	14658.57234	13865.50988	12662.76227	15110.54316	14879.63122	16096.81481	0.977125503119	0.773391105118	0.876918817195
1371050_at	Pon1	Rn.20732	AI717733	paraoxonase 1=chr4q13	0.00497512437811	12358.4571	12433.39074	13418.20165	12621.1465	13703.20491	16449.65356	15717.93859	16680.20721	16047.54048	18144.00912	13975.05102	13720.39808	12850.67446	12705.94448	13917.46843	14423.81752	14656.70749	15672.1261	14903.57822	16440.32718	1.28674548461	1.04083303685	1.17916267059
1390326_at	Ang1	unknown629	BF564217	angiogenin, ribonuclease A family, member 1=chr15p14	0.00497512437811	17348.57987	14378.2999	15840.5094	16882.89849	16307.30278	9959.582767	9875.657859	12035.09142	12562.96277	12473.89509	14041.70973	14222.16225	16466.50801	14633.49401	16250.18509	16146.62421	15254.34591	13057.17234	15502.3874	15121.12313	0.70466676378	0.936309004244	0.929716359551
1367634_at	Rpl31	Rn.1101	NM_022506	ribosomal protein L31=chr9q21	0.00497512437811	13969.13434	12685.26695	11826.92376	11881.64822	12422.47063	13431.4581	12782.76115	12101.55677	13267.82299	12441.70427	16244.67489	16011.58358	18617.39125	16893.18131	14385.60514	14960.11692	14703.67599	11556.91367	13977.69363	13227.1574	1.01974756095	1.30846309378	1.08983154947
1375336_at	Hspcb	Rn.98667	AI237389	heat shock 90kDa protein 1, beta=chr9q12	0.00497512437811	15856.71234	15357.33966	15968.58756	16948.8317	15024.65465	12250.84473	10875.97824	14569.824	15445.26721	14590.15743	10368.9503	7097.359652	9811.063331	9970.337597	11356.13441	12021.81955	13481.86655	12540.58962	14540.55967	13970.10119	0.855676940115	0.614025064153	0.840805886024
1370708_a_at	LOC191574	Rn.10021	M61937	3-alpha-hydroxysteroid dehydrogenase=chr17q12.3	0.00497512437811	18199.42627	14029.75252	12938.84582	15539.44352	15968.8459	14985.95226	11775.43128	16249.9802	17560.6324	14948.37945	12921.43242	6153.126554	7882.33418	10626.70454	9251.17173	7633.299803	9866.904568	9998.284542	13226.16258	15126.12683	0.984924439123	0.610811435272	0.728396754976
1368150_at	Slc27a2	Rn.3608 /// rn.3608	NM_031736	solute carrier family 27 (fatty acid transporter), member 2 /// solute carrier family 27 (fatty acid transporter), member 2=chr3q36	0.00497512437811	15643.22014	14482.8496	14751.31931	13652.24851	13693.51006	15189.60697	15218.5898	14248.96451	14360.71848	13989.90165	10073.81855	10306.04638	11586.29152	11013.35176	11608.17505	11030.53037	11413.0767	10184.23172	11409.35117	9839.087585	1.01086402097	0.755819776053	0.745969669288
1372701_at	Hspca	Rn.119867	AI237597	heat shock protein 1, alpha=chr6q32	0.00497512437811	12995.3228	15615.60397	15019.28829	16339.86553	16234.23081	12563.632	10660.98967	15164.35179	14869.16497	13850.4141	6646.235139	5597.584281	6801.060782	7349.850654	12161.15657	9969.343858	12382.08227	15084.55995	14855.72506	13947.29948	0.8806398391	0.505954147707	0.869229173535
1371245_a_at	LOC689064	unknown48	BI287300	similar to Hemoglobin beta-2 subunit (Hemoglobin beta-2 chain) (Beta-2-globin) (Hemoglobin beta chain, minor-form) /// similar to Hemoglobin beta-2 subunit (Hemoglobin beta-2 chain) (Beta-2-globin) (Hemoglobin beta chain, minor-form)=chr1q32	0.00497512437811	5230.792008	3808.264479	8944.996795	8370.886901	8088.741608	10481.75433	11743.53615	5752.381525	15011.04121	9689.949825	14039.89679	17418.17703	11514.76318	13564.75726	20800.91628	15734.13667	19773.74853	14751.28802	11310.08311	12492.37256	1.52941440348	2.24536131211	2.15022393191
1371100_at	Es2	unknown44	AA859049	esterase 2=chr19p11	0.00497512437811	9393.450398	8702.145961	12359.73294	8235.607791	11964.65818	8774.400907	8108.193649	9621.39107	11702.06243	10238.2752	14765.59006	16246.43863	18557.34721	12464.59753	11275.71017	14253.90773	13088.30234	11174.05247	13441.7109	11114.48368	0.956346934584	1.44721788796	1.24512320473
1392172_at	Ccl9	Rn.145427	AI169984	chemokine (C-C motif) ligand 9=chr10q26	0.00497512437811	12484.26183	10735.17962	10207.57127	12018.26243	11005.90011	9732.518725	8729.191065	11183.19896	9835.210056	9262.202155	12854.05233	11840.72493	12342.08513	14484.59845	13717.11021	11600.3716	12169.85619	12243.99729	11977.71799	11195.53972	0.863442093747	1.1556636465	1.04847210917
1386985_at	Gstm1	Rn.625 /// rn.625	M28241	glutathione S-transferase, mu 1 /// glutathione S-transferase, mu 1=chr2q34	0.00497512437811	6791.127015	5438.93621	7490.678098	7102.619873	7879.985065	9260.57051	7424.911064	7040.84101	9196.752435	9500.516546	17160.21859	21084.80429	18718.78091	14546.57874	13465.39005	21546.11592	12898.33433	11693.03736	9206.936175	11072.83535	1.22246400235	2.4486333952	1.913857489
1387669_a_at	Ephx1	Rn.3603 /// rn.3603	NM_012844	epoxide hydrolase 1, microsomal /// epoxide hydrolase 1, microsomal=chr13q26	0.00497512437811	4498.511981	3247.376715	4775.635825	3727.588733	4184.116656	7001.62049	5175.895053	5979.04917	7551.523247	9256.342422	20956.25744	23774.08621	23085.61299	17824.58528	12448.61966	26762.40354	12490.88035	10010.26114	9384.817273	12736.54354	1.7111553355	4.80047266203	3.49356935528
1387234_at	Azgp1	Rn.5007	NM_012826	alpha-2-glycoprotein 1, zinc=chr12q11	0.00497512437811	12259.77167	11905.542	11370.10116	11188.16643	10961.90708	9694.597524	10092.67107	10774.76505	10426.55854	10523.52124	10904.29449	11957.38263	12488.4353	11552.28581	12308.56258	11306.79983	10272.60866	11370.10116	11762.3379	11052.12727	0.892982185058	1.02644464863	0.966689828321
1367793_at	Ddt	Rn.3464	NM_024131	D-dopachrome tautomerase=chr20p12	0.00497512437811	11169.13369	10497.81203	10948.16377	10491.9362	11319.09779	8839.621797	10111.59265	9641.249663	9486.304942	9732.912299	12073.55841	12551.99333	12718.43281	11195.43745	11180.45685	14201.32519	11929.14977	11800.70286	11338.12933	10759.7762	0.878469027822	1.09726456867	1.10294574467
1375219_a_at	Rps2 /// RGD1559516_predicted /// LOC501171 /// LOC682718 /// LOC688473	Rn.2115	AA944861	ribosomal protein S2 /// similar to ribosomal protein S2 (predicted) /// similar to 40S ribosomal protein S2 /// similar to 40S ribosomal protein S2 /// similar to 40S ribosomal protein S2=chr10q12 /// chr11q12 /// chr9q34 /// chr8q22	0.00497512437811	7635.313242	9268.724673	11478.96184	8229.635625	9827.293375	8116.350089	10575.95498	9597.721199	8907.038409	10156.67104	11353.15341	14188.48175	12173.96928	11090.99394	12949.2341	14040.5974	11779.54415	12030.27224	10557.81272	10561.74951	1.01967718269	1.32980032777	1.26981193987
1367887_at	Lcat	Rn.10481 /// rn.10481	NM_017024	lecithin cholesterol acyltransferase /// lecithin cholesterol acyltransferase=chr19q12	0.00497512437811	12203.27334	12830.10601	13889.19313	12379.94925	12089.69024	11434.16592	13148.59676	13983.52884	11762.63671	12056.36451	7307.575985	6318.764315	7714.542463	7640.73156	10415.58499	6953.601907	9679.824865	7758.144759	10946.66897	10991.6068	0.984116042039	0.621483271977	0.730844465925
1387770_at	isg12(a)	Rn.3867	NM_130743	putative ISG12(a) protein=chr6q32	0.00497512437811	8347.066446	10115.57746	12262.20578	10157.92988	10740.16778	9274.387044	9456.354074	8261.28782	7907.190187	9021.169559	11570.00061	13434.73571	12569.2671	10398.16123	11249.60145	15045.61804	11178.68975	10295.64454	8835.716474	10966.82917	0.850791962528	1.14719846783	1.09103607736
1368245_at	Upb1	Rn.11110	NM_053845	ureidopropionase, beta=chr20p12	0.00497512437811	9600.246006	7091.695517	7326.459493	8548.184017	9518.851303	7223.578961	8142.679201	7720.336205	8886.80268	9885.069062	14124.57228	14451.31754	14937.11316	12514.32633	13107.85901	12872.17121	12456.57141	11119.78112	10049.97046	11196.60517	0.994606917576	1.64273426484	1.37090415101
1388569_at	Serpinf1	Rn.16993	AI179984	serine (or cysteine) peptidase inhibitor, clade F, member 1=chr10q24	0.00497512437811	9985.840168	8798.540291	10233.49326	8573.119097	9560.123831	7864.435069	9912.842204	9164.325271	9261.699092	8902.283994	11743.84686	12599.93264	11902.08108	10368.54876	11059.7525	13757.03696	11388.01959	9819.982648	10273.95821	10749.04978	0.956617548799	1.22317700918	1.18741720598
1371327_a_at	Actg1 /// LOC295810	unknown52	BG666668	actin, gamma, cytoplasmic 1 /// similar to Actin, cytoplasmic 2 (Gamma-actin)=chr10q32.3	0.00497512437811	13580.96562	15486.07657	16283.89473	12688.58419	11793.81101	9999.246165	13892.80555	12774.47924	12242.83532	14474.26701	6472.573735	4179.825679	5466.713791	4475.541901	7133.817038	5179.709958	9433.094989	6050.777545	12257.95021	11121.22285	0.907641542524	0.397066433782	0.630683861345
1369954_at	Idh1	Rn.3561	NM_031510	isocitrate dehydrogenase 1 (NADP+), soluble=chr9q32	0.00497512437811	8653.394141	8382.615552	10041.20402	7571.704957	8157.153922	9245.953746	9681.692579	9373.266652	9630.483331	11233.75855	10476.79875	11937.54416	12379.07349	10969.09355	12009.18503	11678.02124	10015.42054	9960.259191	11323.23274	10609.45325	1.14855561094	1.34961447014	1.25184077203
1367620_at	Prpsap2 /// Atp5g3 /// Ubadc1	Rn.2180 /// rn.2180 /// Rn.2681 /// rn.2681 /// Rn.6512 /// rn.6512	NM_053756	Phosphoribosyl pyrophosphate synthetase-associated protein 2 /// Phosphoribosyl pyrophosphate synthetase-associated protein 2 /// ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9) isoform 3 /// ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9) isoform 3 /// Ubiquitin associated domain containing 1 /// Ubiquitin associated domain containing 1=chr10q23 /// chr3q23 /// chr3p13	0.00497512437811	11600.60583	10755.3827	12423.48198	10670.54638	11695.99306	9206.29834	8600.975855	9564.983138	9192.000875	9547.451759	9858.615364	10463.05144	10788.87914	9483.426798	9290.174693	9742.522953	9801.403611	8422.203678	11189.54878	10555.65688	0.806910403847	0.872924417272	0.869900382293
1367613_at	Prdx1	Rn.2845 /// rn.2845	NM_057114	peroxiredoxin 1 /// peroxiredoxin 1=chr5q36	0.00497512437811	11394.37735	8934.257805	10147.54192	8983.031827	10251.8678	8442.311226	8452.000692	8851.311991	8827.730982	8912.479575	11297.72235	10813.15766	11305.34376	11514.76318	10587.75019	11297.92932	10362.13296	9091.387969	10183.50028	10186.36212	0.87477152681	1.1168282971	1.0283686462
1367645_at	Rps17	Rn.6920	NM_017152	ribosomal protein S17=chr1q31	0.00497512437811	8589.960846	8929.724991	9484.084622	9130.392467	9614.860429	8410.27687	8553.443138	8122.811501	8879.261898	9651.049561	11011.21777	11054.35532	11904.125	9882.123086	10239.57879	11490.12004	10798.76547	8603.54247	9387.042267	10079.73458	0.9533939693	1.18235092247	1.10077114513
1370310_at	Hmgcs2	Rn.29594 /// rn.29594	M33648	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 /// 3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2=chr2q34	0.00497512437811	13995.06464	13095.64711	13540.29011	10828.4624	10258.89319	10272.69168	9770.251403	9761.548371	11305.07122	10610.79138	6029.914581	6145.857112	7181.814975	6254.430674	9000.36722	7361.964971	9598.508837	6822.983679	8892.058041	9399.517263	0.838006003253	0.560811823128	0.681726386271
1398839_at	Txn1	Rn.29777 /// rn.29777	NM_053800	thioredoxin 1 /// thioredoxin 1=chr5q24	0.00497512437811	7198.511135	6117.450427	7355.366327	7164.824444	7896.040422	7964.892363	7279.736067	6806.770487	7624.236625	8671.21241	12614.40056	12746.72196	12332.77297	12296.54915	10745.6359	12670.20872	10261.18117	6888.67018	9409.544103	10596.66171	1.07317365645	1.69975800132	1.39443627836
1394844_s_at	Cyp4a14	Rn.33492	AA893326	cytochrome P450, family 4, subfamily a, polypeptide 14=chr5q36	0.00497512437811	12292.23983	11891.07297	11268.05203	11356.77367	11912.12386	9341.214571	6168.451962	9117.648331	7243.829931	10118.7366	6930.997583	6611.078042	8045.57469	7656.195054	9187.374995	7215.81212	9951.70952	6944.096975	11015.66599	9291.009413	0.715083341038	0.654479711422	0.756438957062
1388122_at	Gstp1 /// Gstp2	Rn.87063 /// rn.87063	X02904	glutathione-S-transferase, pi 1 /// glutathione-S-transferase, pi 1 /// glutathione S-transferase, pi 2 /// glutathione S-transferase, pi 2=chr1q43 /// chr1q42	0.00497512437811	192.228521	117.532954	237.2737544	95.13264689	199.6075902	1337.860326	750.6513333	763.347617	1247.083232	1342.54566	34883.29645	39843.01051	30333.79728	28334.5612	1257.152829	39317.76979	766.6240533	785.8157339	408.8738935	842.2662958	6.46429883611	159.961680554	50.038699681
1369275_s_at	Cyp2a1 /// Cyp2a2	Rn.9867	NM_012692	Cytochrome P450 IIA1 (hepatic steroid hydroxylase IIA1) gene /// cytochrome P450, subfamily 2A, polypeptide 1=chr1q21	0.00497512437811	5171.828212	9038.022354	7576.744377	7580.314603	9812.063329	12193.78277	15007.3547	11483.7918	12084.47117	14760.36155	7919.41457	6823.689285	6484.397829	4796.717533	9091.756876	7494.783091	7884.394725	9624.270726	9357.3509	8742.257152	1.67257478135	0.8962964957	1.10015790183
1367775_at	Amacr	Rn.2590 /// rn.2590	NM_012816	alpha-methylacyl-CoA racemase /// alpha-methylacyl-CoA racemase=chr2q16	0.00497512437811	12330.83187	8845.905838	10321.26406	9375.862649	9167.073465	9947.309156	9246.563051	9872.16697	9024.549938	8626.888414	6550.496293	5425.745489	6119.953984	7188.108698	9391.841917	6994.708888	7948.361367	8382.720488	8683.849395	8414.450354	0.933585170589	0.692955564957	0.807820400715
1370420_at	Srd5a1	Rn.4620 /// rn.4620	J05035	steroid 5 alpha-reductase 1 /// steroid 5 alpha-reductase 1=chr17p14	0.00497512437811	7395.740965	6829.084169	7774.852553	6204.382561	7192.009544	4200.64048	7036.026202	5941.495772	5391.158276	6440.377775	8531.468943	9585.868874	9302.374007	9235.048868	14097.04062	7832.760333	11901.41054	10759.95945	12229.38344	10600.16815	0.819574000036	1.43382589113	1.50648595243
1387271_at	Phyh	Rn.7279	NM_053674	phytanoyl-CoA hydroxylase=chr17q12.3	0.00497512437811	10824.12827	11969.28257	13510.44084	10901.90248	12339.40329	12455.74773	15368.67672	12081.23859	12015.91248	10715.17877	3644.565946	3172.290664	3158.706334	3151.785483	3707.265362	4434.826903	5705.319243	6851.947632	4454.752888	6612.158901	1.05192020598	0.282720115454	0.471222291931
1370918_a_at	Atp5c1	Rn.63959	BI275939	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1=chr17q12.3	0.00497512437811	6958.47168	7385.903204	7816.328739	7211.906263	7807.630809	8068.303676	6805.979875	7577.432342	7649.936993	7707.012577	8966.364353	9664.072751	10729.35217	9510.737814	8595.528549	9091.548032	8039.329574	8453.609291	8108.443245	7868.443766	1.01690211672	1.27664734681	1.11783498792
1371691_at	Rarres2	Rn.28532	BI282993	retinoic acid receptor responder (tazarotene induced) 2=chr4q24	0.00497512437811	8291.134454	7446.667365	7704.0548	7009.367689	8141.538219	7410.595224	8385.247141	6999.476453	7637.747867	7210.754105	8669.922007	8429.431556	8850.896766	8361.672944	9806.562153	8714.266022	8796.370403	8033.64608	8254.586602	9139.823245	0.975411406832	1.14318028918	1.11260996986
1398750_at	Calr	Rn.974 /// rn.974	NM_022399	calreticulin /// calreticulin=chr19q11	0.00497512437811	7091.113732	7036.469486	8357.731291	7384.808322	8244.689691	5521.809113	8604.284424	5786.704825	7222.788299	6767.832558	9525.98697	9821.101324	10323.44015	9760.615358	7437.021358	11115.2659	8883.950075	7405.809171	8680.042914	7605.93951	0.889507699911	1.22965750213	1.1462999469
1367667_at	Fdps	Rn.2848	NM_031840	farensyl diphosphate synthase=chr2q34	0.00497512437811	6981.740646	7567.783809	9899.519936	6073.392783	7265.46087	2889.533899	7437.014244	5056.342658	6463.234673	5625.850656	10396.6655	9597.533464	9436.032093	7920.947227	10361.32827	12491.59543	8073.454186	6378.196988	7667.459469	8625.492625	0.727004611318	1.26263986683	1.14418109861
