Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1430981_s_at	Gpbp1			GC-rich promoter binding protein 1	0.000199980002	889.5149237	847.2024787	826.8065456	804.7205139	696.2004807	778.9943207	669.3973363	687.7693432	1032.352534	946.6707916	953.100145	983.2442268	0.840901399212	1.16243572629
1452071_at	Slc4a4			"solute carrier family 4 (anion exchanger), member 4"	0.002699730027	596.6342549	585.4324885	703.7816069	634.1120578	595.0210924	800.3742818	809.0897863	803.6318875	954.3919075	1459.966955	1101.665097	955.6847584	1.19371599583	1.77451546601
1426777_a_at	Wasl			Wiskott-Aldrich syndrome-like (human)	0.000199980002	675.7711734	613.8400639	855.2687398	843.768255	555.3247939	500.3511036	603.9481974	505.1153239	993.9510544	1242.732438	1221.05291	1086.852164	0.7243205793	1.52061675161
1424344_s_at	Eif1a			eukaryotic translation initiation factor 1A	0.001499850015	763.3347184	747.9899106	913.9288217	817.9001964	603.9481974	607.2277868	676.6865954	762.3020787	947.9531833	935.2064048	902.8603214	971.3369277	0.817156677319	1.15855036364
1450915_at	Ap3b1			"adaptor-related protein complex 3, beta 1 subunit"	0.000199980002	634.1120578	596.6342549	612.1803809	630.6872685	564.4198827	492.288081	584.6405151	528.9087381	918.8910464	936.4732664	1121.22492	871.6335995	0.877362939469	1.55570872871
1460729_at	Rock1			Rho-associated coiled-coil containing protein kinase 1	0.000199980002	664.8813038	700.9292406	656.8294482	655.940889	363.0201955	509.924908	501.7076061	491.6221134	927.6405013	996.6464472	911.4571356	829.0486765	0.6967401417	1.36818446879
1437158_at	Nipbl			Nipped-B homolog (Drosophila)	0.000199980002	452.6543473	436.9983433	456.3459128	511.3073661	379.6060039	304.8494219	368.9659824	372.4791859	908.9927642	897.9846663	930.1554287	910.2241159	0.767725198495	1.96378896907
1452885_at	Sfrs2ip			"splicing factor, arginine/serine-rich 2, interacting protein"	0.002799720028	504.4320036	499.6742283	530.3426632	521.0908095	381.6673592	424.7496652	516.1759093	433.463288	523.2113401	541.9556554	561.3718844	602.3152597	0.854304209143	1.08431578072
1455836_at	Papola			poly (A) polymerase alpha	0.000199980002	536.843959	421.8841275	438.1833938	456.3459128	350.9393713	322.6852895	374.5015813	315.3436342	641.0170853	590.2073185	823.4555698	637.5550026	0.73571533095	1.45270429581
1418431_at	Kif5b			kinesin family member 5B	0.000499950005	394.2718776	411.7277849	407.2926586	477.8423792	320.9427142	397.4875877	359.1097467	278.7923183	654.167375	603.1311759	612.1803809	607.2277868	0.802025034824	1.4645236232
1443017_at	Cpeb2			cytoplasmic polyadenylation element binding protein 2	0.000199980002	417.9049393	299.1258954	404.5448931	457.58343	240.5438326	236.0278026	238.5979769	287.2207164	642.7549476	1032.352534	765.4041961	458.2032877	0.634762065336	1.8356065955
1417069_a_at	Gmfb			"glia maturation factor, beta"	0.000199980002	486.9851603	405.0929031	446.5673609	455.7285678	332.890987	373.4890147	368.9659824	324.877045	613.8400639	505.7995699	548.599311	556.0770553	0.78034068442	1.23960557269
1418604_at	Avpr1a			arginine vasopressin receptor 1A	0.000899910008999	425.3250452	393.2058566	468.870922	417.9049393	411.7277849	400.7292476	294.7044429	386.3460935	548.599311	505.1153239	489.6296112	498.9982688	0.875799944747	1.19763936852
1439406_x_at	Fars2			phenylalanine-tRNA synthetase 2 (mitochondrial)	0.002599740026	309.4232941	314.9170372	352.3677306	389.4971603	380.635418	396.4125975	403.4510963	349.5170442	537.5715582	461.315194	487.6451845	423.0278981	1.11990214291	1.3977108298
1437208_at	10-Sep			septin 10	0.000599940005999	330.6453953	279.5481525	325.7578196	345.2843176	427.6343699	331.990926	394.2718776	390.0247861	507.1708438	479.1378583	486.3263665	479.7869143	1.20502572452	1.52385857322
1421534_at	---			---	0.001699830017	257.3901439	317.4855235	394.8059713	313.6407055	287.2207164	253.2423714	273.9285828	219.2399651	470.1420786	528.19323	500.3511036	480.4368496	0.805434145499	1.54218717592
1448273_at	Gss			glutathione synthetase	0.000199980002	367.9683829	334.6986682	419.0382124	320.5085427	181.3873456	178.3436452	268.4219795	275.4160833	508.5458353	518.2764391	474.618656	425.9012046	0.626515326449	1.33637753758
1423198_a_at	Smek2			"SMEK homolog 2, suppressor of mek1 (Dictyostelium)"	0.000399960004	368.9659824	340.1803504	320.0749585	294.3057665	287.2207164	317.0560289	233.9598242	254.1009572	456.9644109	390.5531266	387.918293	461.315194	0.825323154719	1.28199194304
1439196_at	Hook3			hook homolog 3 (Drosophila)	0.001899810019	201.3162752	169.4008144	171.9423358	229.1016438	246.3107869	211.3709058	218.0560185	219.9832702	338.3432977	287.2207164	357.6543058	300.7502236	1.16061954554	1.66368659258
1433496_at	Glt25d1			glycosyltransferase 25 domain containing 1	0.001599840016	168.1441761	224.9525639	236.1875322	239.4067469	164.4298028	159.0654834	205.1682956	184.4829912	311.524755	278.0385276	337.4284949	325.7578196	0.820943876845	1.44211183212
1416614_at	Eid1			EP300 interacting inhibitor of differentiation 1	0.000499950005	178.1023818	140.4379469	150.8849394	163.6525191	228.1729564	183.8596386	179.9199057	179.0693981	249.6679806	213.0948623	253.2423714	291.1355087	1.21789441106	1.59086409816
1420941_at	Rgs5			regulator of G-protein signaling 5	0.001199880012	182.3721977	94.5809023	152.1154625	125.1724279	92.86795749	93.37225368	103.9823604	104.9014639	394.2718776	375.516893	427.6343699	204.7520378	0.712910164196	2.52990161786
1417852_x_at	Clca1			chloride channel calcium activated 1	0.002299770023	130.5374543	150.782794	115.2508036	136.8716648	183.9841914	195.012393	164.7640861	131.958914	280.6859422	249.6679806	195.5410914	188.3950175	1.26671442565	1.71394229048
1445583_x_at	---			---	0.000199980002	77.67061585	116.5058026	68.48214569	115.8765639	162.2187756	150.1716843	117.9340088	159.6046639	391.6119557	336.0606933	230.657597	163.4311299	1.55845280636	2.9634274148
1420906_at	Cd2ap			CD2-associated protein	0.002799720028	159.1731294	140.6281888	135.6724516	152.6311905	137.8945855	123.8240721	140.5330844	136.3168412	228.6368286	209.2355236	200.3646238	215.1237501	0.915769496189	1.45103473649
1428432_at	Zcchc24			"zinc finger, CCHC domain containing 24"	0.000599940005999	128.2602221	181.2645508	132.7652707	136.9642914	90.75504887	128.347021	127.7403059	116.5058026	215.4153132	232.853862	278.0385276	209.0940212	0.799904550339	1.61483767575
1457264_at	Phf20l1			PHD finger protein 20-like 1	0.000799920007999	176.0645931	166.7838747	119.5414386	128.347021	119.8655276	116.3481935	82.10368103	79.80233196	278.4151678	215.1237501	214.6874429	190.7044899	0.673937442581	1.5217109495
1437863_at	Bche			butyrylcholinesterase	0.000399960004	137.8945855	103.841693	74.57928186	130.6258849	159.3887506	141.6791842	166.107914	174.8767883	183.2383923	194.6167401	168.8284232	197.804303	1.43654754758	1.66573913987
1459917_at	Ggnbp2			gametogenetin binding protein 2	0.002799720028	113.8550916	115.3287985	115.8765639	135.8563322	113.7010684	123.572936	90.0208948	112.096234	179.7981043	174.8767883	213.962032	214.2518721	0.913653142931	1.62790906694
1429772_at	Plxna2			plexin A2	0.001399860014	135.2141195	151.1915814	155.9733784	134.3019089	84.75772738	143.9997004	74.73090042	67.01471452	187.7584465	165.099049	194.8803744	170.435966	0.642474869644	1.24535722626
1417612_at	Ier5			immediate early response 5	0.000199980002	138.6432915	99.17028523	109.1757022	98.10202422	84.87260184	91.68126213	88.03229657	85.68067852	206.2824106	198.8782918	166.4454935	248.3197156	0.786955028285	1.84215217349
1451456_at	Hjurp			Holliday junction recognition protein	0.000399960004	110.0661472	59.85168671	62.33255739	81.4394549	116.8216616	118.5743377	116.9799121	84.87260184	157.9923616	215.2694823	238.7594458	249.4991344	1.39388800287	2.74640838566
1445881_at	2310035P21Rik			RIKEN cDNA 2310035P21 gene	0.002299770023	89.35304564	111.6418402	83.11016297	100.8627741	110.9637778	107.125936	109.0280092	116.2694286	154.8163467	166.7838747	251.8748039	122.4902409	1.15175119897	1.80785308481
1452030_a_at	Hnrnpr			heterogeneous nuclear ribonucleoprotein R	0.002399760024	90.32603652	107.853561	88.69021262	91.49525366	69.32164573	84.93003857	85.39122987	107.125936	200.9079719	180.0417896	222.8308235	170.5514251	0.916492782625	2.04652089789
1457760_at	A930004J17Rik			RIKEN cDNA A930004J17 gene	0.000399960004	76.31559526	68.02018383	99.43914592	92.30391917	111.9445902	137.9879044	118.7350447	114.0093235	137.9879044	157.1390573	169.6302903	173.5795285	1.43620126991	1.8993661504
1418470_at	Yes1			Yamaguchi sarcoma viral (v-yes) oncogene homolog 1	0.000299970003	107.4891328	133.3958524	100.0467852	117.2177305	68.85402083	87.08401384	99.6413042	105.9719769	159.6046639	160.4713571	141.2961161	148.9567819	0.789155756057	1.33216104743
1440771_at	Zkscan1			zinc finger with KRAB and SCAN domains 1	0.001199880012	96.26016559	97.04527051	97.37429008	100.6581376	97.30837007	96.26016559	35.66037576	86.55510459	135.4889138	147.9518576	131.5131271	178.7060913	0.806934481013	1.51700115104
1438012_at	Ppm1l			protein phosphatase 1 (formerly 2C)-like	0.000199980002	92.36644899	70.83959211	88.45041458	80.61676575	99.6413042	102.4453719	96.06493375	92.67960562	139.3017913	136.4091869	139.868764	106.4753011	1.17623446689	1.57116195236
1434208_at	Rnf169			ring finger protein 169	0.00199980002	76.41897489	92.61686379	91.43331361	76.47074372	72.9318457	76.31559526	59.36752236	86.26264214	117.5355196	108.1459629	153.667898	119.7844646	0.875163816906	1.48137353579
1425060_s_at	Clip1			CAP-GLY domain containing linker protein 1	0.002799720028	89.71672174	64.47830885	72.09738359	102.7926998	54.51400462	70.40934419	74.42797091	57.78163011	104.9014639	121.8287652	118.8958872	115.4069262	0.781356976984	1.4009538047
1451800_at	Gcc2			GRIP and coiled-coil domain containing 2	0.002499750025	63.01131444	72.1950491	64.0	51.18800944	49.15073208	59.93276379	57.4306904	55.03307358	125.4269015	132.4063038	117.2177305	95.35224493	0.884793285142	1.87864916904
1445843_at	Chd2			chromodomain helicase DNA binding protein 2	0.002899710029	60.09528924	34.38043754	56.50524953	59.16692448	71.22426877	42.46501928	73.67611072	64.39108256	78.78259319	92.49157165	162.9892495	119.0569475	1.19799665085	2.15714913228
1437581_at	Zfp800			zinc finger protein 800	0.002799720028	13.66082777	26.33208765	26.45715448	30.83055595	17.21350521	19.19548357	15.28022625	13.0154023	168.0303466	155.3412317	144.487913	135.3056244	0.665133645725	6.20025940859
1437127_at	A630033E08Rik			RIKEN cDNA A630033E08 gene	0.001399860014	50.87711643	37.61921919	31.82719258	42.46501928	44.85836087	47.19450543	54.84712144	60.54441594	69.36860658	87.32010742	81.88169147	69.36860658	1.27431816852	1.89165034529
1439158_at	Tlk1			tousled-like kinase 1	0.000499950005	48.03246687	43.98635043	53.41814601	50.09115596	37.54292107	45.34683639	33.62095967	42.52254381	74.83213337	89.11145546	77.09444467	69.13421586	0.813352378848	1.58633065422
1425075_at	Gatad2b			GATA zinc finger domain containing 2B	0.000199980002	53.92678048	61.61941155	53.74456641	61.36963084	27.98614754	21.83002685	30.581134	18.15905221	61.91203606	61.82828143	105.3997036	92.86795749	0.427279087266	1.39602633805
1423162_s_at	Spred1			"sprouty protein with EVH-1 domain 1, related sequence"	0.000699930006999	32.5902158	34.21791619	34.40370417	34.40370417	34.4969761	34.40370417	34.73128779	34.4969761	74.07619039	106.981016	99.37189692	64.43470328	1.01853330248	2.54295197844
1421035_a_at	Magi3			"membrane associated guanylate kinase, WW and PDZ domain containing 3"	0.000999900009999	53.5992534	55.97229508	40.28109509	53.56296802	20.58156811	47.41866035	35.03825448	36.96295007	61.0382206	67.46989446	61.91203606	61.70288325	0.688253138074	1.23944781032
1442222_at	Ifnar1			interferon (alpha and beta) receptor 1	0.000699930006999	36.88795741	38.18364703	36.96295007	36.07311241	45.13247528	41.27476225	37.46675173	43.39488212	54.99581754	70.21897344	65.49001244	50.70524206	1.12937348119	1.62996319164
1425951_a_at	Clec4n			"C-type lectin domain family 4, member n"	0.002299770023	37.16364236	25.11349648	31.27194398	22.06774026	35.87828437	43.71919707	40.00936982	25.43855822	87.97270086	68.02018383	83.50490283	55.48188888	1.25453550457	2.55135600981
1440315_at	Mbnl1			muscleblind-like 1 (Drosophila)	0.001299870013	33.94109019	47.83776226	49.25062064	37.16364236	32.30469614	31.63386656	46.33980281	29.42368429	68.43583239	58.92708517	51.46597311	60.0546062	0.830605042461	1.42029295451
1438269_at	Zbtb38			zinc finger and BTB domain containing 38	0.001899810019	33.07918993	42.81136707	48.16268776	48.72009361	35.34795874	31.10304667	40.60963063	27.29392555	60.91438258	65.97945701	58.52957915	50.70524206	0.777634806722	1.36669617562
1424687_at	Heatr6			HEAT repeat containing 6	0.000699930006999	21.87440697	25.23277549	45.53137112	38.10617774	17.98777702	19.6956483	22.70413236	12.97143333	78.46323972	72.24395649	91.86758508	92.49157165	0.56108563817	2.56275223909
1424117_at	BC056474			cDNA sequence BC056474	0.000199980002	26.45715448	32.81157633	30.95601803	28.94954965	43.74881394	38.26127381	43.04381365	35.08574278	48.88527285	54.69882738	91.06274225	56.77358739	1.34374312422	2.10968667788
1418078_at	Psme3			"proteaseome (prosome, macropain) 28 subunit, 3"	0.003099690031	24.55872912	29.40378556	31.01895115	38.33903183	38.88791552	35.63623456	43.3361775	31.84873133	40.33566119	51.01508481	59.68986145	61.53601012	1.21398357735	1.72377359485
1426287_at	Atxn7			ataxin 7	0.000199980002	34.40370417	35.37188013	30.2926944	30.31321571	23.45393358	24.54212047	28.06202082	21.33335552	37.16364236	38.13199217	42.03604403	36.14642345	0.746972803393	1.17714636348
1436257_at	Ss18			"synovial sarcoma translocation, Chromosome 18"	0.000599940005999	28.32922049	30.04764462	32.67857118	32.39227745	15.45707036	27.72218372	19.74904519	28.67649906	43.77842054	36.29354311	33.43939869	49.25062064	0.74205342128	1.31846899427
1452361_at	Rnf20			ring finger protein 20	0.000199980002	20.19516461	42.03604403	20.27734695	20.26361968	12.21305314	20.01822289	8.606752604	9.376204266	52.41522406	59.08688343	62.29040295	49.71957296	0.488597548588	2.17483071476
1441370_at	Tmcc1			Transmembrane and coiled coil domains 1	0.000199980002	29.2054154	27.72218372	28.19530414	25.14751606	21.65341998	14.8720436	10.44871773	9.748336149	72.78387717	44.34510631	41.41467035	42.78238482	0.514394683622	1.82574837288
1442604_at	Ercc6			"excision repair cross-complementing rodent repair deficiency, complementation group 6"	0.000199980002	23.46980581	20.38744387	23.2957036	22.99802393	12.56099635	14.47477482	17.92701025	18.67007736	28.3867937	24.16298859	26.96339024	24.32709252	0.705847687394	1.15184846869
1454315_at	3300002A11Rik			RIKEN cDNA 3300002A11 gene	0.000599940005999	17.23682319	13.9410759	11.9634866	17.33041143	11.55361964	12.984603	11.35974858	11.58887004	24.92718388	17.80606719	26.34992591	44.97997643	0.785272532347	1.88622066554
1441548_at	Frmd4b			FERM domain containing 4B	0.001099890011	7.786300369	6.042790812	7.511911155	9.073385779	16.43914088	10.84872053	11.32520296	10.93350454	19.5495433	30.3953979	35.70868249	13.35905452	1.62905032719	3.25545520875
1436904_at	Med13			mediator complex subunit 13	0.003099690031	6.763701541	11.3367091	11.65574245	11.36359961	9.165979125	9.958427849	8.783317772	6.43542309	13.390742	13.20621378	16.70838052	25.31830644	0.835198306899	1.66887294384
